	max(PC)	median(PC)	max(z)	median(z)
5414	0.0003611507796375913	0.0004888871129809114	0.005384288248892772	0.0031850918409005924
5415	0.0003613339357280976	0.0004945251507088022	0.005385935873515501	0.0031941610010062568
5416	0.00036180788409721396	0.0004963346870215032	0.005400814566790882	0.0031946253246139004
5417	0.00036248366439669606	0.0004980171024850932	0.005409445460696247	0.0032044448715409513
5418	0.0003629415582512866	0.0004986750972164299	0.005411809069876369	0.003205201172253756
5419	0.00036651196084132683	0.0004988374810987808	0.005415833552785201	0.0032143891103773373
5420	0.00037051911947565765	0.0005004708281274757	0.0054188946508645155	0.003218115414275368
5421	0.0003714732699288353	0.0005009667434238453	0.0054229909980789	0.0032309711166650396
5422	0.00037212601315935275	0.0005019060898386989	0.005445456131977288	0.0032329683050066815
5423	0.000373177789842691	0.0005023343339297555	0.005453589385987986	0.0032343670022217203
5424	0.00037352168256353133	0.0005028751619405095	0.005491002113046265	0.0032351057807159522
5425	0.0003740458394225538	0.0005044603542325617	0.005502038878788442	0.0032387998384850077
5426	0.0003758006311323932	0.0005046500862879218	0.005513775588291272	0.003242093383926001
5427	0.00037584996506406033	0.0005070121275755953	0.005520684890375355	0.003246141876260978
5428	0.00037676469951045626	0.0005085373354939762	0.005532809184931806	0.003251813516942259
5429	0.00037736185857597577	0.0005087103783912618	0.005545597891534752	0.0032524546113635346
5430	0.0003779418582870579	0.000508915923278043	0.005562352075776128	0.003253322952351273
5431	0.00037976647887307864	0.0005092415797005832	0.005566622274581195	0.0032578067186792214
5432	0.00037998957310864866	0.0005112587953112254	0.005622738106458608	0.0032587452621176023
5433	0.0003803700448031522	0.0005117662938230148	0.005663935609843962	0.003263231846023405
5434	0.0003803730397077492	0.0005123181956315885	0.0056841743527192914	0.0032642406055052135
5435	0.00038058233694231294	0.0005142660138315481	0.005699032618315173	0.003273326339858729
5436	0.0003814499592113123	0.0005167110225308136	0.005702823203184621	0.0032740990234289826
5437	0.00038145190099825565	0.0005192474863204132	0.005706351149064634	0.0032748903184702553
5438	0.00038260614914990956	0.0005223746591816059	0.005708796604591754	0.0032749932545820346
5439	0.0003826792743539783	0.000522847133291704	0.005712565072359371	0.003294220330345517
5440	0.00038796872146355923	0.0005230062752301402	0.00572084318806651	0.003308584235526384
5441	0.000388516760471628	0.0005234848031764015	0.005784037258123171	0.0033102632099147886
5442	0.0003888278144460895	0.0005240680480339786	0.005787562666064169	0.0033206977622483105
5443	0.00039146208379742	0.000524624545709557	0.005802661595987871	0.0033207449940763946
5444	0.0003942927330659167	0.0005251253022529444	0.005825293918014628	0.0033302186345117463
5445	0.0003944315616600625	0.0005251551595232117	0.00586720531848374	0.0033380645775565945
5446	0.0003948653802449106	0.0005269840909307814	0.005875902005987435	0.0033437761020446363
5447	0.00039490419955311287	0.0005272085782720929	0.0058796363100202705	0.003363901343790242
5448	0.0003950061239510547	0.0005283311849156921	0.005890106080378609	0.003364365366522291
5449	0.0003950208895582866	0.00052848435667565	0.00589330621637682	0.0033643674209600082
5450	0.00039623349030317264	0.0005300309554907914	0.005919338047853776	0.0033848385811184106
5451	0.00039635301427306077	0.0005328976995658055	0.005931662485946173	0.003390182371215883
5452	0.00039674250656972346	0.0005331434062970705	0.006025228842397028	0.003393495927910697
5453	0.0003976122910033923	0.0005369642812900199	0.006031267723709308	0.0034015038610410034
5454	0.0003988224199587478	0.000537768365615577	0.0060367285440125	0.003416067875200962
5455	0.0003999767393746639	0.0005390274659123097	0.006042532502825576	0.0034228472094706064
5456	0.0004002893166276641	0.0005391798010981885	0.006042913785454226	0.003434581067602886
5457	0.00040113878357978227	0.0005405997952202882	0.006052689840045106	0.0034357377365621345
5458	0.00040425469005940393	0.0005444828498585644	0.006080360449339791	0.003440251108008935
5459	0.000405231877353471	0.0005445895511242971	0.006084047547715413	0.0034416125061249875
5460	0.00040872445770442407	0.0005451594059642899	0.006102041516389049	0.0034494814945595764
5461	0.0004092187885155474	0.0005487026929040482	0.006102467508250397	0.003451383942917348
5462	0.0004094664286879662	0.0005493731145990218	0.006128869311434717	0.003451444688391917
5463	0.00041146961666305414	0.0005519551286960155	0.0061424847694499865	0.0034538561879201013
5464	0.0004116043026005832	0.0005526052092135088	0.006185387568608217	0.0034774093244602233
5465	0.00041182469135432484	0.0005549332332165421	0.006216050201301046	0.003489853119646269
5466	0.0004128210013571115	0.000556327024868776	0.006256783044826769	0.0034937087356884293
5467	0.0004136759549957085	0.0005575059262885283	0.006285466353670183	0.0035047711476033994
5468	0.0004154901156297035	0.0005597482403480059	0.0062875255558984475	0.003509401901837219
5469	0.0004159721513362913	0.0005601044520944995	0.006290803240245519	0.0035177453500088093
5470	0.00041600193721134053	0.0005610849668273056	0.006323724013225809	0.003521507486077737
5471	0.0004169520403338103	0.0005614333907048574	0.006390960327584797	0.00352997018091771
5472	0.0004174698502853079	0.0005625991589484174	0.0063961405753121155	0.003545790474615477
5473	0.0004179216738095136	0.000562615479633953	0.006405939007995104	0.0035535883062518163
5474	0.00041800566838359754	0.0005634066639844618	0.006415584833956874	0.0035549921254437733
5475	0.00041814054555640176	0.0005645249089160538	0.006424854181980952	0.003568333536241408
5476	0.00041896458646232713	0.0005650571345960868	0.006426742482862808	0.00357256552490795
5477	0.0004202671025763585	0.0005658957612317064	0.006434551314433309	0.0035761248557316903
5478	0.0004209498296320815	0.0005660105982362787	0.006438309987811291	0.0035842911876945846
5479	0.00042151610697010257	0.000566370575154275	0.006454371461315521	0.0035898904771759915
5480	0.0004228164613450784	0.0005691730115648889	0.00646482656078344	0.003590996058104829
5481	0.00042286313483769466	0.0005713036155187388	0.006465113203289467	0.0035920415465824198
5482	0.0004233644643868868	0.0005718854950298603	0.0065286717517383415	0.0035932210219513216
5483	0.0004234018128227107	0.0005724369759090454	0.0065549277167697186	0.0035942795687666116
5484	0.00042411276502873153	0.0005725493490769361	0.0065640402445195575	0.0035948508355689753
5485	0.0004251398844170458	0.0005755024675395022	0.006564267548501632	0.003609083460494384
5486	0.00042578436195542246	0.0005769741582632125	0.006571119234143941	0.003610999862753014
5487	0.0004264879770798091	0.0005780804979898923	0.006601790841190138	0.0036128046959103656
5488	0.0004271326567406207	0.0005781196484273155	0.006619222464182312	0.003614000618639107
5489	0.0004277147557792531	0.0005797223631762959	0.006624528049576545	0.0036351262021253484
5490	0.0004289545031980631	0.0005804673253450628	0.006639329729261165	0.003644462855567362
5491	0.00042963796082027726	0.0005847505295619275	0.0066518629499994	0.0036551411255730413
5492	0.0004313279462077072	0.0005862433793777273	0.006654437079456312	0.00365821074373005
5493	0.0004326574703012428	0.0005889573115973289	0.006657886389991513	0.003666672562208766
5494	0.0004352823469464503	0.0005890763684775133	0.006659110664758036	0.0036690574857598766
5495	0.0004357321438703795	0.0005919323458249658	0.006661285908079358	0.00367510047367179
5496	0.0004358025742386594	0.0005945403634952714	0.006688540190280454	0.003688290921033576
5497	0.00043595865585260596	0.0005953933010997454	0.006691474543048914	0.003699979397527779
5498	0.0004372733717286157	0.0005986111305921141	0.006709448711696774	0.003735108647476946
5499	0.0004377074155102392	0.0005990036459027123	0.006714871666099492	0.003737161257362064
5500	0.00043783045993002354	0.00059900896720394	0.0067192782676467055	0.0037375625283336735
5501	0.0004383670987360472	0.0006022415412878911	0.006719754884134052	0.0037422445538708472
5502	0.0004388660967286048	0.0006038065313231054	0.006728470980026505	0.0037507525936156466
5503	0.0004392705842056124	0.0006038263609180021	0.006733062867281665	0.00375258774933425
5504	0.000439936907501162	0.0006040635374578041	0.006739301373248421	0.0037587309947175575
5505	0.0004404762876079529	0.0006040712950992309	0.00675015205582969	0.003781810074725102
5506	0.00044062309070747795	0.0006045906877438379	0.006786044906003805	0.0037938952498269354
5507	0.00044092149565269634	0.0006095891884262006	0.00679126863995691	0.003799754627138159
5508	0.00044170260479737465	0.0006122205875094613	0.00679642310342712	0.003800137260043815
5509	0.0004417164366370382	0.0006131228740625869	0.0068627885405159045	0.0038055544233172606
5510	0.0004434745808220538	0.0006138362999902284	0.006882829137916199	0.003805797383986004
5511	0.00044445089415537375	0.0006149637154433292	0.006884832874046249	0.003843764451809101
5512	0.00044520665579120267	0.0006152835903687863	0.00688541189068375	0.0038444602639146185
5513	0.0004454667850757902	0.000616027619785596	0.006900318714400295	0.003860943542053961
5514	0.00044568413618555194	0.0006167571020572245	0.006926517690952691	0.003861952988436514
5515	0.0004460652013478657	0.0006174253364463304	0.006948061127330318	0.003881946563419573
5516	0.0004473782467034211	0.0006237744239381733	0.006959040659145602	0.003882443029506203
5517	0.00044916997990389465	0.0006258197551952463	0.006961711855007217	0.003883221604907141
5518	0.0004521653100046652	0.000626498352147651	0.006967665183360481	0.0038887833417526017
5519	0.00045430481985417326	0.0006269254536085903	0.006990502356543558	0.0038936904833630362
5520	0.00045442971249891453	0.0006287805293586791	0.006993593569544435	0.003911564257287912
5521	0.00045565988037717483	0.0006324821634151843	0.007042612601805231	0.0039134291212559996
5522	0.00045580468530955306	0.0006330901735906655	0.007061550147194645	0.0039139395260497966
5523	0.00045655472772677827	0.0006355524783188682	0.007071468033327252	0.003920194051916508
5524	0.0004567543020324002	0.0006370124513865004	0.007075320981542139	0.003939627868919453
5525	0.00045703905332294205	0.0006374668963713206	0.007077202119569095	0.003941071114205118
5526	0.00045776396595101354	0.0006391098163617027	0.007087752229913837	0.003947978751177336
5527	0.00045843537029763797	0.000642434427500822	0.00709489924688135	0.003959258177712367
5528	0.00045859215437004964	0.0006432224934999013	0.0071035129843966816	0.003960462989355569
5529	0.0004586115230122751	0.0006456982861621774	0.007111988932673809	0.003970086909183681
5530	0.00046016079686649693	0.0006466578478432246	0.007126697665682361	0.003981308062351439
5531	0.0004621820929417153	0.0006472913924895959	0.007138039722196329	0.003987435573011206
5532	0.00046236404786282025	0.0006473103537311467	0.007143049831889774	0.003998982801514948
5533	0.00046247155143068106	0.0006478259978776844	0.007148880914960135	0.004000997995493696
5534	0.0004627652537732891	0.0006480564661221593	0.0071745247003220484	0.004003414078757297
5535	0.00046310901610866433	0.0006481986568473673	0.007177172617869085	0.004008061768466433
5536	0.0004640518277561143	0.000649102960111704	0.007186939589321779	0.004014180016956443
5537	0.0004644241923887475	0.0006499522211218869	0.007241505343294714	0.004015021830017633
5538	0.0004650443065883737	0.0006507114149842397	0.007249102281804937	0.004015194160990942
5539	0.0004651221196557117	0.0006512101185395351	0.007299016732069646	0.004016145587882594
5540	0.0004657484077965245	0.0006516648431627685	0.007327461488916172	0.0040166522219794235
5541	0.00046689546600193907	0.0006562922661216275	0.007342600695904686	0.004022128996796349
5542	0.0004696846421062349	0.0006577939662801742	0.00736290475850156	0.004027368650085212
5543	0.00047049053636675673	0.0006606216611342655	0.007367262324811236	0.004029670715049842
5544	0.00047110115655291356	0.0006608271099943983	0.0073920791827891755	0.004032011157999701
5545	0.00047187522237347105	0.0006615640529438506	0.00740111860062348	0.004032445725162977
5546	0.0004718980123830223	0.000661790380198625	0.007415004336323014	0.004036862598012775
5547	0.00047208000362954463	0.0006618344554128117	0.0074277714941150055	0.004038380587911307
5548	0.00047317699126162016	0.0006622153408800922	0.007436221519702805	0.004041677971347479
5549	0.00047596629403038275	0.0006637963403222438	0.007462895982827716	0.004047181382119128
5550	0.00047611435042660156	0.0006650773481858482	0.007473990872180317	0.004048205161027391
5551	0.00047821237024520374	0.000666625439910664	0.007521819370180437	0.0040550921709849325
5552	0.0004797500530299072	0.0006688664459260987	0.0075301815412818635	0.004059443620602329
5553	0.0004818666187675271	0.0006697675847750651	0.007545228549548661	0.004066935442798443
5554	0.00048191530278496065	0.0006703916426508139	0.007595964767907977	0.004067661068545505
5555	0.0004820184342672996	0.0006732179480939907	0.007600082669954298	0.004071469366429037
5556	0.0004836313550107198	0.0006745996273941346	0.007613318465858738	0.004071863623622001
5557	0.0004841377803653159	0.0006763530484255251	0.007616075054091918	0.00407191081303162
5558	0.0004858866213565102	0.0006771532162472282	0.007641043979862341	0.0040736123305967304
5559	0.0004860517589942513	0.0006788003942616739	0.00769879864530373	0.00407830756849113
5560	0.0004864256497125867	0.0006797251642518386	0.007712667096968943	0.004093869235583828
5561	0.0004867429152302119	0.0006850700040406058	0.007733798047579402	0.004102248358935488
5562	0.00048745299584326325	0.0006851921282570415	0.007743680800708159	0.004105370514704699
5563	0.0004881101617609922	0.000686934724197865	0.007744181455865678	0.004106364331159423
5564	0.0004881758090190712	0.0006879305533511303	0.007750029811689447	0.004113458578074781
5565	0.0004883656688989546	0.0006887665651842453	0.007781676277404916	0.004116707072029106
5566	0.0004884670009319969	0.0006888362958349485	0.007796091343066927	0.004118067577549649
5567	0.0004886104071993276	0.0006893777171202934	0.007813007523576367	0.004123915733521889
5568	0.0004888012606290949	0.0006902396936036663	0.007824019179841681	0.004125040156249134
5569	0.0004909003398538458	0.0006909399121144202	0.007836818662662365	0.004142513617035606
5570	0.0004910054066015518	0.000693192239738339	0.007838746452259824	0.004145123470586184
5571	0.000491445352603625	0.0006939486734892798	0.007856076298885267	0.004163174329425878
5572	0.0004916598803278111	0.0006954888476109373	0.007856388861855818	0.004163936628798965
5573	0.0004930458265753411	0.0006974694975994782	0.0078862041774595	0.004174697306496645
5574	0.000493243218989876	0.0006976226685349481	0.007892997864428077	0.004175022492133014
5575	0.0004933000900726029	0.0006978436759946804	0.00790867238024454	0.004175835863049657
5576	0.0004937183231597303	0.000698528668652585	0.007909091559296033	0.004184023846211558
5577	0.0004937220877523831	0.0006989869227249593	0.007925232366575809	0.004199166279369104
5578	0.0004942449240620034	0.0006990804513700866	0.007929670839489245	0.004205145297789295
5579	0.0004944487667404372	0.0006999897425129468	0.007936352220356605	0.0042080219203284395
5580	0.00049454311941018	0.0007041300658405907	0.007954214203413693	0.0042080570638108085
5581	0.0004948572149542741	0.0007046606932995872	0.007974634597469325	0.004212262336670341
5582	0.0004949308512597313	0.0007061679290530018	0.007976216787882882	0.004218272952010277
5583	0.0004957219194107364	0.0007085503772798381	0.007979456346718889	0.004228085895961515
5584	0.0004970322346517079	0.0007087755706833079	0.007989727321951943	0.0042326496565196796
5585	0.0004978076237342199	0.0007088779372225792	0.007993577183083182	0.004233395213356207
5586	0.0004979372084160988	0.0007101238788594713	0.007996778307373744	0.004247399640811831
5587	0.0004980314447596456	0.0007107343083133603	0.008003762055241607	0.00425136093209426
5588	0.0004980542094695052	0.0007109391454581167	0.008004310875005454	0.004269792526291763
5589	0.0004991806221483082	0.0007109878575812592	0.008007018163374173	0.004271275294351436
5590	0.000499825369222099	0.0007110855578085565	0.008010086848417627	0.004279251290435897
5591	0.0005005178650879263	0.0007123941980097595	0.008014204370337844	0.004281011585015033
5592	0.0005008168809102663	0.0007146972207147159	0.00802815979723234	0.00428575930801985
5593	0.0005015841120430485	0.0007161926712510747	0.008133775988034952	0.004291825651041344
5594	0.000502854748304312	0.0007166010624911172	0.008155621453296586	0.004292358528664293
5595	0.0005046748701582893	0.0007172747724652831	0.008172434776309915	0.004297952910008304
5596	0.0005049758514123305	0.0007193922763362882	0.008173228563642151	0.004300325715232069
5597	0.000505888876526374	0.0007198645542854758	0.008195213452054002	0.004319084499196533
5598	0.0005063908609891189	0.00072021679400458	0.008210502588629657	0.0043214417347531365
5599	0.0005063909054004067	0.0007214833996373703	0.008214245571350871	0.004323942147634101
5600	0.0005076119801517892	0.0007221288625209529	0.00825983463324844	0.004324792502448997
5601	0.0005090966722041451	0.0007253786625487126	0.008280579881527365	0.004325094436220425
5602	0.0005094946984432494	0.000725565228582874	0.008300012040218206	0.004331755709256013
5603	0.0005105668381542154	0.0007260159026506903	0.008307151886759925	0.0043473655076755645
5604	0.0005117299419868104	0.0007275881448130413	0.008322709878626006	0.004355487646680658
5605	0.0005146750778158974	0.0007293746728302356	0.008326525886023534	0.004360962041939492
5606	0.0005153111981162967	0.0007299695372119941	0.00832706675131413	0.004361688381691161
5607	0.000515653289803971	0.0007312882440308234	0.008329679583902818	0.0043693632153197805
5608	0.0005183996612553789	0.0007315303238443708	0.008340178486804465	0.004375321347937535
5609	0.0005185201147466057	0.0007331934169555309	0.008343590422498475	0.004381977077506451
5610	0.0005188414036807198	0.0007333366426331422	0.008348186718893005	0.004397591959072046
5611	0.00052007505764924	0.0007349930449219774	0.008364180229158275	0.004403879974356714
5612	0.0005209444989618269	0.0007365620227687986	0.00836422528700502	0.004405869487538082
5613	0.0005213507419355016	0.000736629182044389	0.008365480698895315	0.004407236357094012
5614	0.000521379405826636	0.0007373747409996131	0.008368928532623793	0.004407660195939863
5615	0.0005222059543762349	0.0007387498141994894	0.008410209764331475	0.0044119615822430965
5616	0.0005232667904071181	0.0007388176204855337	0.008415382560481223	0.004414342006838928
5617	0.0005233391828005614	0.00073927592583738	0.008419285301917299	0.004415336103498284
5618	0.0005237250781532038	0.0007399878697117793	0.008472514016708732	0.004421271722392622
5619	0.000524160422729486	0.0007400633741953336	0.008476118611679573	0.004425695163490558
5620	0.0005265540020164373	0.0007410866672085889	0.008494869499734773	0.004430224899190701
5621	0.000527707871234636	0.0007423521144583022	0.008521379663222053	0.004432008709904064
5622	0.0005282211328707477	0.0007437402870665091	0.008530529543673098	0.00443359233324067
5623	0.0005283565061586907	0.0007455370434532801	0.008537512493007306	0.004433996008157734
5624	0.0005295235404518842	0.0007466346003292754	0.008550553311867534	0.00443782505952147
5625	0.0005297435976156179	0.0007466749193578356	0.00855674492884944	0.004438266678731327
5626	0.0005305180624900611	0.0007484536862779299	0.00855680711195524	0.0044452648343455145
5627	0.0005312209580823523	0.0007498390881463778	0.0085580920352284	0.004455538997094162
5628	0.0005323742168427453	0.0007498602841216513	0.008571122418292238	0.0044568486415536785
5629	0.0005331620565296281	0.0007513160989531965	0.008575180750587691	0.004473681670389227
5630	0.0005341512774786465	0.000751820279820313	0.008593380911024049	0.004477702587176132
5631	0.0005346756845914412	0.0007522412595435003	0.00860563085907834	0.00448072510898189
5632	0.0005351699046893784	0.0007541630056047341	0.008613385233931938	0.004483068502265476
5633	0.0005353068176673435	0.0007553093860946831	0.008618974816315447	0.004484471592076621
5634	0.0005355774700620314	0.0007574960954489195	0.008619519678356266	0.004486537604354706
5635	0.0005363592355055028	0.0007575456967117145	0.008643582434340456	0.004497968222224696
5636	0.0005366474960534142	0.0007586472549110934	0.008648294511725434	0.004502177879762448
5637	0.0005371528113970432	0.0007587571509943668	0.008659430380929964	0.004504478227681425
5638	0.0005374287651176196	0.0007602924093233088	0.008674379355608965	0.004507028978723045
5639	0.0005377128569793973	0.0007605906686252561	0.008686103443942012	0.004510842118056738
5640	0.0005389521082504279	0.0007639562944774473	0.00869991961654195	0.004513397419281269
5641	0.0005391762510870625	0.0007660502985951268	0.008703391998679727	0.00451586989393521
5642	0.0005395406739677983	0.000767186341950039	0.00871522519787141	0.004521225255177773
5643	0.0005399929995639485	0.000768738752333898	0.008717637509406947	0.004524446450812679
5644	0.0005406279744152688	0.0007691208547563888	0.008733068921594232	0.004527687312499666
5645	0.0005411792378922263	0.0007696735573021803	0.008743239675945962	0.004536827960635268
5646	0.0005412196050145025	0.0007700433375251569	0.008786244768498135	0.004537657257950854
5647	0.0005418714861217483	0.0007749476068991019	0.008786379915617204	0.004538371618359912
5648	0.0005419250507111889	0.0007780922118235823	0.008816769428043946	0.004549599257712186
5649	0.0005431990039044695	0.0007809154479851022	0.008831843068823977	0.004562330842893108
5650	0.0005446864136329246	0.0007835603347956625	0.008839277835263594	0.004565075970027097
5651	0.0005451627135002947	0.0007842965027948477	0.008841507608492515	0.0045689980096718244
5652	0.0005459670371220915	0.000786070294661283	0.008846865590613383	0.00456910639158311
5653	0.0005459936951822347	0.0007869787053918394	0.008856552729588945	0.004573038499557675
5654	0.0005462263333364499	0.0007888371354965208	0.008888118662477514	0.004574385238346612
5655	0.0005484693661676501	0.0007897697336635544	0.008901098912836358	0.004576743786309516
5656	0.0005485080499216027	0.00079015027120799	0.008904873294701778	0.004578384904801186
5657	0.0005489323360979167	0.0007902689312498379	0.008915997504187076	0.004586535859035799
5658	0.0005490966282329596	0.0007910845983024207	0.008932239560514185	0.004592025086799226
5659	0.0005505222897170031	0.0007935380914861345	0.008934851022915916	0.004599014441712963
5660	0.0005523986996151354	0.0007942438095249697	0.008948628550734628	0.004604029892651748
5661	0.0005542858985080107	0.0007956430911252154	0.008953412715257632	0.004606762418158825
5662	0.0005561983766414505	0.0007957952325461717	0.00897916997162641	0.004608874737458474
5663	0.0005585431141986604	0.0007982280224437151	0.00900179310057389	0.004618923567169049
5664	0.0005593179401248326	0.0007983727747672177	0.009002138883919052	0.004619130705155735
5665	0.0005601751249939582	0.0007990777996606368	0.009005808907200534	0.004639537822250319
5666	0.0005612098274251026	0.0008022679856535819	0.009013365191302091	0.004650103920813745
5667	0.0005646948554035706	0.0008039123005997243	0.00902307515898175	0.004655752137780101
5668	0.0005648094725792959	0.0008044496816301764	0.009024163450896128	0.004670290478000096
5669	0.000565140847622459	0.0008091192692844529	0.0090263616320817	0.0046715899573060065
5670	0.0005659232199557718	0.0008092305916581298	0.009033674727010638	0.004692166876464597
5671	0.0005661448014852047	0.00080926345147409	0.009041315149701658	0.004717498689240819
5672	0.0005671837279363162	0.0008101882380749589	0.009042763493973118	0.004719192598202541
5673	0.0005677725401185905	0.000810323622336068	0.009057511544016805	0.004729380848844573
5674	0.00056848739461434	0.0008122251868107229	0.009074507604445784	0.004729526926732053
5675	0.000569092629886139	0.000813615361597091	0.009094216064447259	0.0047357752711460034
5676	0.0005693294402792321	0.0008153363248422484	0.009094664280652424	0.004736263207999404
5677	0.0005699757239100812	0.0008153680881143079	0.009104073161675358	0.004751005877666957
5678	0.000570728816398285	0.0008161588651295036	0.009105188836912716	0.0047522400632362335
5679	0.0005711419362546443	0.0008167183736253261	0.009111644143656877	0.0047542753690679685
5680	0.0005711929709769864	0.0008199751060046466	0.009137281346706591	0.004763322993511496
5681	0.0005729538114835669	0.0008204370283656608	0.009139108243738689	0.004764890409489716
5682	0.0005730791146732396	0.0008209511721197164	0.009139194565446658	0.004782095023185491
5683	0.0005739162547440896	0.000821513212802983	0.009139250594483474	0.004787476332301507
5684	0.0005743518245367326	0.0008226225545968635	0.00916330028784549	0.004789183878769841
5685	0.0005747813155815674	0.000824238786484334	0.009166421418115023	0.004790752985071254
5686	0.0005774489349861473	0.0008244815207981548	0.009171801777142715	0.0047926048354739225
5687	0.0005800356488293604	0.0008246315560366153	0.009177714351628206	0.004807770511899717
5688	0.0005802654163150041	0.0008250359867328812	0.00920276068614891	0.004810562996991392
5689	0.0005811511860895221	0.0008270567315709233	0.009209811258591657	0.004810784412783297
5690	0.0005819609317686925	0.0008293863860519869	0.009211135472642993	0.004831292345571718
5691	0.000582184699156443	0.0008308443334148485	0.009220581562046411	0.00484159596916466
5692	0.0005833130502961783	0.0008312019695271237	0.009266438817602737	0.0048462851552416395
5693	0.0005834302915249188	0.0008324724586448486	0.009300505712491608	0.004856449814057946
5694	0.0005835642422135003	0.0008327916756463005	0.009309911111111784	0.004857502804901708
5695	0.0005855605491403671	0.0008333716521832027	0.00931155098308981	0.004864717650281615
5696	0.0005860115188708503	0.0008424653448310324	0.009328612678866258	0.004884256369337391
5697	0.0005868490689280884	0.0008431471868843143	0.00933269327618062	0.004887786639143343
5698	0.0005887579736283122	0.0008434990894769755	0.009357871686971497	0.00488999836284729
5699	0.0005899533905069491	0.0008437276840822117	0.009364103535976564	0.0048917386777835616
5700	0.0005901939525922112	0.0008475396619700079	0.009389680102694684	0.004917373504370672
5701	0.000590523127339449	0.0008493654717458502	0.009397801967388032	0.004923941053190641
5702	0.0005910683593483189	0.0008509063093913305	0.009411962002975841	0.004938223267844859
5703	0.0005911455433612524	0.0008526915048334242	0.00948529218328487	0.004943487633975583
5704	0.0005923940387529994	0.0008532312323899505	0.009500470808044125	0.004953013777856786
5705	0.0005934531443940712	0.0008536110340127932	0.009510250606088434	0.00496831967592013
5706	0.0005936026746833885	0.000856934388995912	0.009525861166519437	0.004970019375403248
5707	0.0005949707771027612	0.0008577607950809463	0.009535625656962265	0.0049709027574937155
5708	0.0005950733564134583	0.0008577776807786441	0.009535755998725647	0.004983583335990182
5709	0.0005958935342977388	0.0008600071816246245	0.009540346284121707	0.005010103409529573
5710	0.000597534130818122	0.0008611718857042261	0.009558337024523435	0.005012760773165868
5711	0.0005998257236879286	0.0008615472092607431	0.009566597612559187	0.005014153346017494
5712	0.0005999869648055832	0.0008622548531045538	0.009567560084230795	0.00501796165903345
5713	0.0006005601458426914	0.0008623596515254031	0.009589154093493577	0.005032635583734798
5714	0.0006006101676144818	0.0008632740901742507	0.009610273705914149	0.005037637363951252
5715	0.0006012382781684492	0.0008660153656414385	0.009625282173623725	0.005063055078479218
5716	0.0006014334781816077	0.0008661917192967095	0.009646025455424315	0.0050667232284005385
5717	0.0006018834432322665	0.0008667998767290311	0.009661925100952297	0.00507045849178207
5718	0.0006020728281829782	0.0008668565833187189	0.009674588991149553	0.005071017994336984
5719	0.0006030959598386282	0.0008672526200687904	0.009675839937243854	0.005071629209449715
5720	0.000604479782018812	0.0008683686615768727	0.009690723429641696	0.005072541932330046
5721	0.0006056496713324679	0.0008687182993865564	0.00969661055301255	0.00507864451932092
5722	0.000606318254773785	0.0008690338346188983	0.009702240055596414	0.00509490209424295
5723	0.0006073723064273961	0.0008696686349143785	0.009704987352458425	0.005105352820002105
5724	0.0006074265733978134	0.0008712366673931382	0.009710082361736313	0.005106544808802173
5725	0.0006082474642284926	0.0008723033244147308	0.009712707501385802	0.005107249476075936
5726	0.0006088207199603664	0.0008724739976835316	0.009720430681633297	0.00511052477289443
5727	0.0006092040019593338	0.0008731436825352053	0.009731562576459716	0.005129106320443123
5728	0.0006110979706330712	0.0008737114149791718	0.009742091477415945	0.005135086824351052
5729	0.0006117694718591496	0.0008751046625721133	0.00976279033537035	0.005135786900630761
5730	0.0006119659495018555	0.000877410533880886	0.009773571899588978	0.005139293032885053
5731	0.00061235408331928	0.0008782808006024163	0.0097875549629565	0.00514176048374844
5732	0.0006135206789411823	0.0008789684903697092	0.009795646511179458	0.005151735770642206
5733	0.0006136608746789235	0.000880513837550622	0.009800286457615194	0.005156204103506053
5734	0.0006143178814069405	0.0008811701986978226	0.00980366882543567	0.005164886692990501
5735	0.0006143809814998236	0.0008826623943280938	0.009819735365188702	0.0051712053101107425
5736	0.0006148785331883046	0.0008829372851592888	0.00982714107121882	0.005180633326910077
5737	0.0006154325395371564	0.0008831478294826934	0.009834004760085963	0.00520180020266235
5738	0.0006156083918104954	0.0008833815610337463	0.009851414420506976	0.005208594702760507
5739	0.0006158093837174719	0.0008838670921409598	0.009872879017858733	0.005213920983590319
5740	0.000616564649723718	0.0008880969704255729	0.009877687898689855	0.00521613490585635
5741	0.0006168265163936321	0.0008891857679372041	0.009880951129445172	0.005222200532601729
5742	0.0006179178043540839	0.0008905770379327264	0.009912655348320216	0.005228323543314123
5743	0.0006184266223329253	0.000891846731658031	0.009918008556900091	0.005231916313233623
5744	0.0006201692810014051	0.0008928919981099556	0.009933248813854791	0.005239378696132516
5745	0.0006220139977901884	0.0008934307896203524	0.009960235963262069	0.005251785421740826
5746	0.0006229779076827389	0.0008970586348144138	0.009983625678561231	0.0052523912145069785
5747	0.0006236839923704874	0.0008984269315167655	0.009990520734497695	0.005256263606638131
5748	0.0006237896930435501	0.0008989369274994032	0.010002221272207332	0.00527070984538022
5749	0.0006238391779840137	0.0009001866693835892	0.01001063663619391	0.005274254014333695
5750	0.0006274672068940375	0.0009009655110344527	0.010012715421954133	0.005276328990897509
5751	0.0006279303531775693	0.0009020975878131377	0.010015221051893643	0.005307671577377555
5752	0.0006282715683103442	0.0009052734610236479	0.010017977982158418	0.0053103566522538295
5753	0.0006287021789301622	0.0009068011541987376	0.010025301771314055	0.005311357677007948
